1001,4625
1003,8960
1005,2300
1007,NA
1009,NA
1011,NA
1013,1150
1015,1000
1017,600
1019,2333.33333333333
1021,NA
1023,NA
1025,NA
1027,NA
1029,NA
1031,8000
1033,5250
1035,NA
1037,NA
1039,4900
1041,NA
1043,1950
1045,2533.33333333333
1047,5975
1049,2800
1051,1200
1053,4380
1055,NA
1057,NA
1059,1000
1061,4033.33333333333
1063,NA
1065,NA
1067,4200
1069,4140
1071,2200
1073,NA
1075,NA
1077,5280
1079,3675
1081,700
1083,12100
1085,8225
1087,1700
1089,9000
1091,NA
1093,900
1095,1350
1097,NA
1099,1600
1101,1800
1103,2475
1105,NA
1107,1200
1109,2500
1111,NA
1113,1375
1115,NA
1117,NA
1119,NA
1121,3350
1123,NA
1125,1400
1127,NA
1129,1900
1131,NA
1133,NA
4001,NA
4003,3000
4005,NA
4007,NA
4009,1000
4011,NA
4012,8500
4013,18525
4015,NA
4017,NA
4019,5350
4021,24375
4023,NA
4025,NA
4027,42820
5001,67683.3333333333
5003,8000
5005,NA
5007,NA
5009,NA
5011,NA
5013,NA
5015,NA
5017,19900
5019,NA
5021,21266.6666666667
5023,NA
5025,NA
5027,NA
5029,9900
5031,13350
5033,6733.33333333333
5035,52300
5037,28883.3333333333
5039,NA
5041,18500
5043,6100
5045,5400
5047,NA
5049,NA
5051,NA
5053,NA
5055,13166.6666666667
5057,NA
5059,NA
5061,NA
5063,10066.6666666667
5065,NA
5067,35366.6666666667
5069,32483.3333333333
5071,1750
5073,17883.3333333333
5075,19766.6666666667
5077,34366.6666666667
5079,13366.6666666667
5081,16000
5083,3200
5085,31266.6666666667
5087,NA
5089,NA
5091,14650
5093,41166.6666666667
5095,28083.3333333333
5097,NA
5099,NA
5101,NA
5103,NA
5105,1666.66666666667
5107,36583.3333333333
5109,NA
5111,28550
5113,NA
5115,5600
5117,27733.3333333333
5119,15300
5121,5216.66666666667
5123,41466.6666666667
5125,NA
5127,NA
5129,NA
5131,1400
5133,NA
5135,NA
5137,NA
5139,NA
5141,NA
5143,NA
5145,14266.6666666667
5147,34883.3333333333
5149,3900
6001,1800
6003,NA
6005,NA
6007,2250
6009,NA
6011,26166.6666666667
6013,3000
6015,NA
6017,NA
6019,68750
6021,10666.6666666667
6023,NA
6025,46250
6027,NA
6029,65916.6666666667
6031,85416.6666666667
6033,NA
6035,3916.66666666667
6037,NA
6039,27166.6666666667
6041,NA
6043,NA
6045,NA
6047,31250
6049,8166.66666666667
6051,NA
6053,2833.33333333333
6055,NA
6057,NA
6059,NA
6061,3500
6063,NA
6065,29666.6666666667
6067,12833.3333333333
6069,2500
6071,NA
6073,1375
6077,32083.3333333333
6079,3400
6081,NA
6083,500
6085,NA
6087,NA
6089,1000
6091,NA
6093,10416.6666666667
6095,24333.3333333333
6097,1666.66666666667
6099,6750
6101,13916.6666666667
6103,2000
6107,94750
6109,NA
6111,NA
6113,43500
6115,900
8001,160100
8003,4650
8005,75600
8007,NA
8009,202833.333333333
8011,7450
8013,6000
8015,NA
8017,155583.333333333
8021,1100
8023,2800
8025,3980
8027,NA
8029,483.333333333333
8031,NA
8033,18633.3333333333
8035,2460
8037,NA
8039,28800
8041,1080
8043,NA
8045,1066.66666666667
8049,NA
8051,NA
8055,NA
8057,NA
8059,NA
8061,197966.666666667
8063,286900
8065,NA
8067,3333.33333333333
8069,10250
8071,2700
8073,123783.333333333
8075,155660
8077,3533.33333333333
8081,13516.6666666667
8083,7983.33333333333
8085,1016.66666666667
8087,72800
8089,4983.33333333333
8091,NA
8093,NA
8095,114260
8097,NA
8099,130800
8101,2566.66666666667
8103,883.333333333333
8105,4766.66666666667
8107,7366.66666666667
8109,7466.66666666667
8113,1480
8115,84866.6666666667
8119,NA
