48441,13769.0
48117,12125.0
48115,281712.0
48445,204646.0
45029,168.5
48447,1413.0
40151,268.0
45027,1890.0
48119,1192.0
45023,1968.0
48417,1162.0
48295,475.243243243
48297,475.243243243
48293,2124.0
22081,2294.0
22121,472.833333333
48111,1994.0
45089,8757.0
13087,32772.0
13081,22210.0
48413,10941.0
13243,6218.0
28107,10772.0
37049,2965.0
28105,687.5
28103,4145.0
13163,10165.0
13249,738.0
13161,14743.0
37047,4030.0
13167,758.0
37045,3147.0
13165,6535.0
04027,18197.0
04021,73718.0
45017,17985.0
22009,16784.0
48061,26160.0
48065,19365.0
40033,1606.0
48069,30484.0
12063,36422.0
12065,447.333333333
06029,89543.0
06021,3730.0
37187,9212.0
37185,1228.0
06025,5076.0
37183,529.769230769
13017,5895.0
01097,5092.0
13015,1463.0
01091,4384.0
13013,143.0
01093,924.8
40015,3550.0
01099,18132.0
13019,16648.0
28033,5851.0
28031,687.5
45061,12259.0
28039,1742.0
12013,5443.0
37133,1865.0
37131,50721.0
45063,2987.0
37137,1717.0
37139,1615.0
22067,26066.0
47099,686.75
37097,529.769230769
47097,45119.0
47095,10065.0
35051,311.666666667
28087,6648.0
05003,38818.0
28085,687.5
28083,63990.0
28081,6997.0
28089,5788.0
47167,51478.0
06099,527.666666667
47165,686.75
48399,47991.0
01025,924.8
01021,1008.0
48391,31161.0
48393,563.0
48395,11861.0
48397,475.243243243
13205,45391.0
51025,247.166666667
13201,21336.0
37007,1733.0
48239,9835.0
13209,2788.0
47157,10918.0
28149,4642.0
48249,10970.0
28143,35231.0
28141,1963.0
48369,24496.0
28145,687.5
48027,2889.0
48025,12845.0
48023,4304.0
48021,475.243243243
45019,168.5
48029,2394.0
20007,983.0
48149,475.243243243
22123,4033.0
48415,58054.0
37041,14742.0
22125,472.833333333
01113,924.8
01043,833.0
22069,5361.0
37091,10536.0
37093,10305.0
37095,10105.0
13115,366.923076923
48095,18335.0
45069,18161.0
48099,338.0
13055,1080.0
51800,9589.0
01045,8749.0
40057,12076.0
01019,13451.0
01077,21541.0
12059,447.333333333
37177,529.769230769
37179,6828.0
13239,366.923076923
05079,27286.0
05073,3683.0
05077,69118.0
28049,7990.0
28043,4471.0
29069,146236.0
48359,475.243243243
47045,33047.0
47047,36661.0
48355,119845.0
48357,4144.0
20173,460.222222222
48353,43721.0
01069,23556.0
01061,19355.0
01065,924.8
01067,17330.0
48329,22234.0
35015,4960.0
48321,15590.0
48325,8643.0
48307,3819.0
45059,168.5
48101,14569.0
48451,83984.0
48107,171616.0
45051,2606.0
48109,490.0
29201,4367.0
29207,54671.0
47033,66629.0
06107,23570.0
47131,2870.0
06101,527.666666667
13155,26269.0
37057,529.769230769
13153,4149.0
37051,4978.0
13151,144.0
13099,30434.0
01015,2081.0
01017,924.8
13095,2349.0
01011,924.8
13093,60858.0
01013,924.8
13091,15957.0
28133,35827.0
48215,18217.0
48217,9553.0
28137,8280.0
13259,1799.0
28135,18006.0
48197,4401.0
48157,34983.0
48195,2183.0
13251,15341.0
48191,86703.0
13253,27504.0
48175,2294.0
40141,46366.0
48079,124177.0
48173,84993.0
48013,2677.0
48075,36150.0
48077,475.243243243
48179,8827.0
22017,21724.0
22015,1437.0
06039,6649.0
20191,11139.0
40025,344.777777778
06031,130398.0
13023,21351.0
01087,3493.0
22083,18551.0
05067,1840.0
13027,39174.0
01083,44101.0
13025,366.923076923
01081,1557.0
01121,2992.0
01123,924.8
01125,3486.0
40149,13352.0
01129,924.8
01089,36107.0
28009,760.0
28007,4657.0
28003,687.5
28001,687.5
51101,247.166666667
29023,432.0
37127,11707.0
28119,14617.0
37123,529.769230769
05107,55923.0
45049,5977.0
13321,51177.0
13289,6061.0
13287,21788.0
13283,2325.0
45077,168.5
01117,2141.0
45091,1787.0
37085,12896.0
28093,1539.0
28095,3018.0
28097,5628.0
05037,703.0
48085,475.243243243
05035,32745.0
12131,2352.0
05031,88511.0
48229,8335.0
45071,168.5
48225,475.243243243
48227,106887.0
48221,475.243243243
20129,460.222222222
20081,1838.0
01051,12316.0
01053,18274.0
48389,823.0
01055,2316.0
01057,924.8
01059,924.8
48383,23811.0
48381,1552.0
47075,95040.0
48387,475.243243243
47077,1765.0
13211,366.923076923
51036,247.166666667
13193,8791.0
13219,366.923076923
37013,17407.0
13197,366.923076923
37015,27088.0
13195,366.923076923
37017,2282.0
48317,143739.0
48319,475.243243243
48251,475.243243243
48253,74307.0
48255,475.243243243
48145,1988.0
45007,168.5
48033,23240.0
22113,472.833333333
45003,2536.0
45001,168.5
48039,3215.0
45009,5542.0
48139,21573.0
20015,1230.0
47103,11929.0
48421,16906.0
47109,5458.0
13061,7376.0
47069,11370.0
13069,24921.0
13267,10087.0
13275,32467.0
13261,20118.0
13109,1731.0
51081,5099.0
37065,24013.0
13105,2100.0
37067,529.769230769
13107,13151.0
37061,4467.0
37063,529.769230769
13103,366.923076923
51810,1073.0
13271,1716.0
48045,28576.0
22061,472.833333333
29133,432.0
48041,9319.0
22065,29508.0
04003,1998.0
48049,475.243243243
04007,1998.0
37161,529.769230769
20067,460.222222222
37163,22442.0
06047,57425.0
37165,7763.0
37167,12378.0
37169,529.769230769
28035,687.5
20069,1791.0
40075,4250.0
40071,5244.0
48141,24455.0
40073,344.777777778
45081,168.5
47071,686.75
28055,13938.0
28057,2055.0
28051,27253.0
28053,34768.0
28059,687.5
37117,32097.0
20175,460.222222222
40011,330.0
22107,74821.0
48349,14801.0
48345,20235.0
48341,7399.0
28125,27383.0
05093,215681.0
05095,14601.0
13319,366.923076923
13315,20533.0
29155,77560.0
48055,4500.0
35029,3469.0
05147,11013.0
35025,12089.0
28123,687.5
35023,311.666666667
05069,23728.0
40017,535.0
48507,4066.0
48501,116260.0
48469,7591.0
48503,875.0
48467,475.243243243
45043,1206.0
45041,5054.0
48463,7503.0
48461,11475.0
47149,1487.0
20119,1091.0
47023,2457.0
40093,344.777777778
20115,460.222222222
04011,294.0
37025,529.769230769
13147,366.923076923
37029,640.0
01005,4882.0
01003,10964.0
01001,2760.0
13229,6363.0
48189,164297.0
48263,3545.0
48269,475.243243243
48181,475.243243243
04015,1998.0
13225,2921.0
28121,982.0
48187,1206.0
22025,39126.0
22021,6902.0
40045,344.777777778
40047,344.777777778
22029,18817.0
48165,262094.0
48163,2579.0
48001,475.243243243
48003,16507.0
48169,44952.0
51183,3571.0
51181,1867.0
40039,1860.0
13131,17061.0
22097,1684.0
40137,344.777777778
40139,344.777777778
40031,3839.0
13037,20880.0
13031,24763.0
13033,22990.0
45067,2266.0
45005,1059.0
48485,3976.0
28019,687.5
48487,17896.0
48481,56126.0
48483,7814.0
35013,14295.0
12033,14767.0
28011,56518.0
28013,17711.0
48489,44498.0
28015,11847.0
28017,4182.0
37159,1300.0
51131,720.0
37153,529.769230769
37155,21054.0
05055,13541.0
13299,1305.0
13297,366.923076923
28065,687.5
05021,38910.0
28063,7090.0
20151,5484.0
20155,460.222222222
48453,2445.0
48237,475.243243243
48235,475.243243243
48233,3203.0
47183,575.0
20097,460.222222222
13185,5882.0
01041,924.8
01047,4566.0
13183,366.923076923
01049,924.8
28161,4706.0
28163,40501.0
51550,247.166666667
51001,247.166666667
48303,242656.0
05117,703.0
05111,51860.0
48305,269262.0
48309,2521.0
05119,703.0
45033,15644.0
45031,19711.0
48437,55766.0
45037,610.0
29143,93830.0
45035,6819.0
48433,5292.0
48281,475.243243243
48129,9770.0
48287,475.243243243
47113,35376.0
48285,475.243243243
48123,362.0
48121,475.243243243
48127,475.243243243
48125,24002.0
13071,52293.0
01131,924.8
13075,16759.0
28115,1975.0
13277,27499.0
28117,4200.0
51093,12189.0
28111,687.5
13273,26153.0
37079,14399.0
13173,6261.0
45085,2203.0
13175,5727.0
37073,14486.0
13177,5479.0
13279,1919.0
48057,16532.0
04019,16227.0
22079,12857.0
48051,7765.0
04012,13855.0
04013,26234.0
22077,4178.0
22073,7882.0
20077,644.0
51175,22332.0
37195,20919.0
37191,11343.0
20079,460.222222222
13005,4325.0
13007,16041.0
13001,19951.0
13003,6270.0
40009,3092.0
29123,432.0
28021,687.5
28025,687.5
28027,80627.0
28029,687.5
13269,8510.0
37107,23189.0
37105,345.0
37103,9500.0
37101,9883.0
40089,344.777777778
48371,5420.0
35041,2018.0
47055,1477.0
05123,23284.0
01009,3390.0
47079,686.75
05085,16423.0
13309,1970.0
13307,5760.0
13305,2813.0
13303,880.0
12091,5384.0
05017,30467.0
35037,311.666666667
48471,475.243243243
06085,527.666666667
48473,475.243243243
48475,475.243243243
48477,475.243243243
47017,21682.0
45075,16619.0
28139,1992.0
04009,16781.0
01039,13030.0
37031,529.769230769
51053,1320.0
01033,11521.0
01031,16390.0
01035,2285.0
48219,218069.0
48273,25830.0
48271,475.243243243
48277,1932.0
48275,27473.0
28151,40955.0
13233,366.923076923
48279,121319.0
28155,8195.0
28157,687.5
13235,13988.0
22031,472.833333333
22035,20521.0
22039,472.833333333
40055,4010.0
40053,330.0
40051,1090.0
48153,129753.0
06011,849.0
48151,58223.0
48409,123057.0
48155,957.0
06019,139655.0
48407,475.243243243
48011,2094.0
48401,475.243243243
48017,41507.0
48015,2351.0
51133,247.166666667
01105,924.8
01103,1044.0
01101,1560.0
20033,460.222222222
01109,3694.0
20035,8533.0
48081,670.0
48083,1590.0
13125,500.0
37083,51795.0
40087,344.777777778
48087,43822.0
48089,2215.0
13043,7840.0
45079,168.5
22041,17814.0
48375,397.0
22043,607.0
06065,12900.0
48493,1351.0
48491,21225.0
37143,12024.0
37141,529.769230769
37147,18029.0
45015,168.5
05043,19609.0
05041,75260.0
45011,2965.0
12113,14343.0
12119,447.333333333
28079,687.5
28077,687.5
48073,475.243243243
