"county","violent","property"
"08101",246.166666666667,628.5625
"08103",4.38888888888889,9.40277777777778
"08105",NA,NA
"08107",10.625,37.875
"08109",4,5.70833333333333
"08113",2.26666666666667,12.4833333333333
"08115",0.8,4.15
"08119",10.1,30.7
"08121",1.72222222222222,2.41666666666667
"08123",54.7638888888889,216.986111111111
"08125",3.06666666666667,10.75
"09001",729.944444444444,1765.63888888889
"09003",744.666666666667,2507.86111111111
"09005",35.5,130.444444444444
"09007",37.3888888888889,159.847222222222
"09009",899.861111111111,2572.72222222222
"09011",166.319444444444,317.652777777778
"09013",16.7916666666667,91.0972222222222
"09015",42.6527777777778,103.402777777778
"10001",289.902777777778,352.597222222222
"10003",1089.97222222222,1641.22222222222
"10005",344.833333333333,424.402777777778
"12001",NA,NA
"12003",NA,NA
"12005",NA,NA
"12007",NA,NA
"12009",NA,NA
"12011",NA,NA
"12013",NA,NA
"12015",NA,NA
"12017",NA,NA
"12019",NA,NA
"12021",NA,NA
"12023",NA,NA
"12027",NA,NA
"12029",NA,NA
"12031",NA,NA
"12033",NA,NA
"12035",NA,NA
"12037",NA,NA
"12039",NA,NA
"12041",NA,NA
"12043",NA,NA
"12045",NA,NA
"12047",NA,NA
"12049",NA,NA
"12051",NA,NA
"12053",NA,NA
"12055",NA,NA
"12057",NA,NA
"12059",NA,NA
"12061",NA,NA
"12063",NA,NA
"12065",NA,NA
"12067",NA,NA
"12069",NA,NA
"12071",NA,NA
"12073",NA,NA
"12075",NA,NA
"12077",NA,NA
"12079",NA,NA
"12081",NA,NA
"12083",NA,NA
"12085",NA,NA
"12087",NA,NA
"12089",NA,NA
"12091",NA,NA
"12093",NA,NA
"12095",NA,NA
"12097",NA,NA
"12099",NA,NA
"12101",NA,NA
"12103",NA,NA
"12105",NA,NA
"12107",NA,NA
"12109",NA,NA
"12111",NA,NA
"12113",NA,NA
"12115",NA,NA
"12117",NA,NA
"12119",NA,NA
"12121",NA,NA
"12123",NA,NA
"12125",NA,NA
"12127",NA,NA
"12129",NA,NA
"12131",NA,NA
"12133",NA,NA
"13001",5.91666666666667,17.8611111111111
"13003",2.5,7.33333333333333
"13005",0.388888888888889,12.2083333333333
"13007",0.402777777777778,0.388888888888889
"13009",38.7638888888889,119.597222222222
"13011",11,44.9375
"13013",50.8611111111111,142.777777777778
"13015",57.9027777777778,286.805555555556
"13017",14.1805555555556,39.8888888888889
"13019",7.91666666666667,14.4722222222222
"13021",205.236111111111,1040.55555555556
"13023",3.68333333333333,17.1
"13025",11.8888888888889,32.4583333333333
"13027",9.13888888888889,25.9444444444444
"13029",13.4444444444444,46.8194444444444
"13031",72.8888888888889,152.347222222222
"13033",50.7777777777778,80.0555555555556
"13035",9.77777777777778,54.5138888888889
"13037",4.53333333333333,8.96666666666667
"13039",29.5277777777778,113.666666666667
"13043",10.0416666666667,25.5277777777778
"13045",92.1944444444444,303.125
"13047",35.4722222222222,160.680555555556
"13049",3.59722222222222,8.65277777777778
"13051",511.083333333333,1232.94444444444
"13053",2.05555555555556,5.22222222222222
"13055",1.41666666666667,8.78333333333333
"13057",82.8194444444444,203.708333333333
"13059",206.319444444444,571.430555555556
"13061",0.958333333333333,0.75
"13063",435.208333333333,1149.05555555556
"13065",9.40277777777778,9.26388888888889
"13067",554.902777777778,1647.19444444444
"13069",50.6666666666667,177.305555555556
"13071",44.8055555555556,184.236111111111
"13073",74.2777777777778,174.208333333333
"13075",5.875,14.7638888888889
"13077",72.6944444444444,201.194444444444
"13079",5.72222222222222,28.2361111111111
"13081",39.3055555555556,119.361111111111
"13083",6.68055555555556,12.3888888888889
"13085",8.05555555555556,40.5972222222222
"13087",30.4583333333333,104.027777777778
"13089",470.694444444444,2249.97222222222
"13091",13.6527777777778,26.6944444444444
"13093",4.11111111111111,15.1527777777778
"13095",112.902777777778,448.597222222222
"13097",136.194444444444,362.152777777778
"13099",5.8,13.8333333333333
"13101",NA,NA
"13103",46.3611111111111,76.8194444444444
"13105",18.7833333333333,43.1333333333333
"13107",10.2833333333333,30.55
"13109",NA,NA
"13111",0.583333333333333,8.3
"13113",20.125,131.972222222222
"13115",65.8194444444444,327.5
"13117",76.9722222222222,211.694444444444
"13119",18.25,44.6527777777778
"13123",1.27083333333333,22.75
"13125",0.5,1.45833333333333
"13127",154.222222222222,434.25
"13129",27.1666666666667,90.7777777777778
"13131",23.1666666666667,45.0138888888889
"13133",8.31944444444444,29.7083333333333
"13135",166.902777777778,1652.88888888889
"13137",23.3888888888889,58.4305555555556
"13139",63.1944444444444,420.194444444444
"13141",3.51666666666667,6.23333333333333
"13143",15.1527777777778,65.1805555555556
"13145",2.08333333333333,16.0277777777778
"13147",11.0833333333333,27.9583333333333
"13149",6.72222222222222,13.25
"13151",56.9305555555556,202.680555555556
"13153",148.347222222222,401.777777777778
"13155",5.63888888888889,21.3055555555556
"13157",58.1388888888889,106.513888888889
"13159",1.26666666666667,4.96666666666667
"13161",15.25,47.875
"13163",6.95833333333333,23.4027777777778
"13165",7.13888888888889,13.1944444444444
"13167",2.75,3.31666666666667
"13169",13.0694444444444,47.875
"13171",8.75,20.5833333333333
"13173",1.8125,3.1875
"13175",40.3166666666667,147.15
"13177",13.25,55.9583333333333
"13179",99.9722222222222,215.055555555556
"13181",4.41666666666667,6.75
"13183",6.65277777777778,15.9444444444444
"13185",102.555555555556,313.638888888889
"13187",12.9444444444444,38.3611111111111
"13189",9.77777777777778,48.9861111111111
"13191",6.75,30.0333333333333
"13193",4.19444444444444,22.875
"13195",8.15277777777778,35.3194444444444
"13197",9.89583333333333,9.375
"13199",17.3055555555556,67.25
"13201",3.23333333333333,9.66666666666667
"13205",14.8333333333333,33.2333333333333
"13207",2.20833333333333,39.1111111111111
"13211",4.68055555555556,17.4861111111111
"13213",8.26388888888889,62.3472222222222
"13215",203,972.916666666667
"13217",44.75,173.277777777778
"13219",7.47222222222222,36.4861111111111
"13221",5.22222222222222,18.1388888888889
"13223",90.6,159.233333333333
"13225",23.5694444444444,65.0694444444444
"13227",5.33333333333333,25.65
"13229",3.35416666666667,22.2083333333333
"13231",2.83333333333333,16.2222222222222
"13233",26.2777777777778,103.416666666667
"13235",2.91666666666667,9.33333333333333
"13237",15.6805555555556,31.8888888888889
"13239",1.36111111111111,5.66666666666667
"13241",4.02777777777778,19.0416666666667
"13243",1.22222222222222,7.41666666666667
"13245",536.472222222222,1064.59722222222
"13247",67.1388888888889,268.486111111111
"13249",0.95,2.53333333333333
"13251",6.38888888888889,17.9583333333333
"13253",5.22222222222222,11.2777777777778
"13255",104.541666666667,236.777777777778
"13257",29.8166666666667,40.7666666666667
"13259",3.375,5.47916666666667
"13261",26.0555555555556,113.375
"13263",0.333333333333333,6.75
"13265",1.15,2.48333333333333
"13267",6.31944444444444,27.9305555555556
"13269",2.63888888888889,6.05555555555556
"13271",5.13888888888889,14.5416666666667
"13273",6.80555555555556,21.0277777777778
"13275",55.2083333333333,148.958333333333
"13277",80.9027777777778,172.194444444444
"13279",33.6666666666667,62.0208333333333
"13281",5.48611111111111,12.2361111111111
"13283",1.95833333333333,6.58333333333333
"13285",107.555555555556,309.972222222222
"13287",1.79166666666667,6.33333333333333
"13289",1.66666666666667,4.55
"13291",NA,NA
"13293",16.3888888888889,67
"13295",36.3611111111111,162
"13297",22.5,108.819444444444
"13299",41.2083333333333,137.486111111111
"13301",3.41666666666667,5.86666666666667
"13303",21.1333333333333,48.6666666666667
"13305",7.5,11.9166666666667
"13307",NA,NA
"13309",0.291666666666667,2.45833333333333
"13311",15.3194444444444,47.6944444444444
"13313",78.9166666666667,330
"13315",0.770833333333333,1.97916666666667
"13317",10.6388888888889,15.5972222222222
"13319",10.75,14.5694444444444
"13321",4.52777777777778,21.0277777777778
"16001",369.388888888889,925.763888888889
"16003",1.68055555555556,3.90277777777778
"16005",142.833333333333,204.888888888889
"16007",0.819444444444444,2.09722222222222
"16009",7.875,8.27777777777778
"16011",41.1527777777778,67.0833333333333
"16013",18.9027777777778,31.3055555555556
"16015",4.54166666666667,8.38888888888889
"16017",42.1527777777778,77.1666666666667
"16019",124.777777777778,231.361111111111
"16021",8.65277777777778,11
"16023",1.01388888888889,1.81944444444444
"16025",0.266666666666667,0.266666666666667
"16027",186.625,452.75
"16029",3.36111111111111,6.88888888888889
"16031",34.1666666666667,54.9583333333333
"16035",7.48611111111111,12.3611111111111
"16037",2.73333333333333,3.88333333333333
"16039",33.6527777777778,51
"16041",2.625,8.23611111111111
"16043",6.86111111111111,9.44444444444444
"16045",13.5416666666667,14.3611111111111
"16047",11.8611111111111,17.0138888888889
"16049",15.1666666666667,16.1944444444444
"16051",9.98611111111111,16.5138888888889
"16053",21.6805555555556,44.8194444444444
"16055",155.805555555556,340.611111111111
"16057",14.4583333333333,60.6944444444444
"16059",3.41666666666667,5.79166666666667
"16061",3.09722222222222,4.26388888888889
"16063",0.708333333333333,0.708333333333333
"16065",8.59722222222222,27.5972222222222
"16067",18.6666666666667,30.3055555555556
"16069",41.5416666666667,116.305555555556
"16071",2.44444444444444,4.15277777777778
"16073",8.11111111111111,16.4166666666667
"16075",21.8888888888889,42.5
"16077",6.65277777777778,15.5277777777778
"16079",18.9722222222222,24.8055555555556
"16081",5.73611111111111,9.79166666666667
"16083",87.9027777777778,226.013888888889
"16085",11.5416666666667,20.4444444444444
"16087",6.125,12.8055555555556
"17001",NA,NA
"17003",NA,NA
"17005",NA,NA
"17007",NA,NA
"17009",NA,NA
"17011",NA,NA
"17013",NA,NA
"17015",NA,NA
"17017",NA,NA
"17019",NA,NA
"17021",NA,NA
"17023",NA,NA
"17025",NA,NA
"17027",NA,NA
"17029",NA,NA
"17031",1900.44444444444,13672.3472222222
"17033",NA,NA
"17035",NA,NA
"17037",NA,NA
"17039",NA,NA
"17041",NA,NA
"17043",5.70833333333333,198.375
"17045",NA,NA
"17047",NA,NA
"17049",NA,NA
"17051",NA,NA
"17053",NA,NA
"17055",NA,NA
"17057",NA,NA
"17059",NA,NA
"17061",NA,NA
"17063",NA,NA
"17065",NA,NA
"17067",NA,NA
"17069",NA,NA
"17071",NA,NA
"17073",NA,NA
"17075",NA,NA
"17077",NA,NA
"17079",NA,NA
"17081",NA,NA
"17083",NA,NA
"17085",NA,NA
"17087",NA,NA
"17089",45.3333333333333,439.75
"17091",NA,NA
"17093",NA,NA
"17095",NA,NA
"17097",NA,NA
"17099",NA,NA
"17101",NA,NA
"17103",NA,NA
"17105",NA,NA
"17107",NA,NA
"17109",NA,NA
"17111",NA,NA
"17113",NA,NA
"17115",NA,NA
"17117",NA,NA
"17119",NA,NA
"17121",NA,NA
"17123",NA,NA
"17125",NA,NA
"17127",NA,NA
"17129",NA,NA
"17131",NA,NA
"17133",NA,NA
"17135",NA,NA
"17137",NA,NA
"17139",NA,NA
"17141",NA,NA
"17143",41.75,695.763888888889
"17145",NA,NA
"17147",NA,NA
"17149",NA,NA
"17151",NA,NA
"17153",NA,NA
"17155",NA,NA
"17157",NA,NA
"17159",NA,NA
"17161",NA,NA
"17163",NA,NA
"17165",NA,NA
"17167",87.2916666666667,686.722222222222
"17169",NA,NA
"17171",NA,NA
"17173",NA,NA
"17175",NA,NA
"17177",NA,NA
"17179",NA,NA
"17181",NA,NA
"17183",NA,NA
"17185",NA,NA
"17187",NA,NA
"17189",NA,NA
"17191",NA,NA
"17193",NA,NA
"17195",NA,NA
"17197",32.7166666666667,361.6
"17199",NA,NA
"17201",59.5694444444444,990.388888888889
"17203",NA,NA
"18001",2.66666666666667,18.1111111111111
"18003",386.138888888889,1142.31944444444
"18005",76.0416666666667,218.333333333333
"18007",0.15,0.25
"18009",7.20833333333333,22.4722222222222
"18011",0.208333333333333,0.875
"18013",3.54166666666667,10.4166666666667
"18015",2.33333333333333,3.375
"18017",31.8611111111111,78.7777777777778
"18019",91.3472222222222,367.708333333333
"18021",8.52777777777778,26.7777777777778
"18023",20.5555555555556,83.0972222222222
"18025",1.16666666666667,2.93055555555556
"18027",1.29166666666667,12.625
"18029",21.8472222222222,34.8472222222222
"18031",2.69444444444444,14.9444444444444
"18033",9.44444444444444,37.8055555555556
"18035",90.6666666666667,290.277777777778
"18037",5.08333333333333,29.0416666666667
"18039",188.069444444444,670.083333333333
"18041",7.58333333333333,92.0972222222222
"18043",71.3055555555556,285.152777777778
"18045",2.38888888888889,7.68055555555556
"18047",6.375,15.4861111111111
"18049",0.347222222222222,0.972222222222222
"18051",5.58333333333333,13.6388888888889
"18053",58.4027777777778,189.805555555556
"18055",4.69444444444444,13.3611111111111
"18057",47.6805555555556,229.652777777778
"18059",11.4305555555556,55.2361111111111
"18061",6.55555555555556,67.4861111111111
"18063",19.75,129.25
"18065",37.4444444444444,219.097222222222
"18067",110.763888888889,292.625
"18069",12.8611111111111,40.2361111111111
"18071",27.2916666666667,106.125
"18073",6.22222222222222,18.875
"18075",2.26388888888889,21.3472222222222
"18077",16.3472222222222,43.1527777777778
"18079",9.59722222222222,28.5277777777778
"18081",51.2777777777778,288
"18083",29.875,118.888888888889
"18085",22.7361111111111,112.694444444444
"18087",6,18.25
"18089",701.902777777778,1581.16666666667
"18091",118.375,372.666666666667
"18093",14.5277777777778,67.125
"18095",46.875,152.375
"18097",1350.18055555556,4035.48611111111
"18099",14.9583333333333,52.5833333333333
"18101",2.79166666666667,7.40277777777778
"18103",2.23611111111111,5.26388888888889
"18105",79.375,327.416666666667
"18107",14.2361111111111,70.25
"18109",24.0972222222222,97.8194444444444
"18111",2.54166666666667,15.25
"18113",10.7916666666667,42.4861111111111
"18119",0.652777777777778,1.44444444444444
"18121",0.833333333333333,1.58333333333333
"18123",8.31944444444444,24.5972222222222
"18125",0.513888888888889,1.05555555555556
"18127",76.7777777777778,317.819444444444
"18129",5.97222222222222,12.0138888888889
"18131",1.20833333333333,4.80555555555556
"18133",26.7638888888889,37.4027777777778
"18135",11.8888888888889,30.5
"18137",11.1388888888889,21.7083333333333
"18139",8.43055555555556,12.2777777777778
"18141",407.416666666667,1156.04166666667
"18143",12.2361111111111,37.8472222222222
"18145",6.69444444444444,17.625
"18147",0.888888888888889,2.875
"18149",13.7777777777778,45.3055555555556
"18151",19.8472222222222,95.5416666666667
"18155",0.722222222222222,1.58333333333333
"18157",90.4166666666667,311.791666666667
"18159",2.84722222222222,15.3472222222222
"18161",1.375,4.18055555555556
"18163",236.375,587.513888888889
"18165",2.25,5.5
"18167",101.777777777778,335.361111111111
"18169",9.40277777777778,32.6111111111111
"18173",18.4166666666667,60.8333333333333
"18177",47.6111111111111,165.333333333333
"18179",4.97222222222222,28.4444444444444
"18181",4.45833333333333,15.3055555555556
"18183",2.20833333333333,6.47222222222222
"19001",0.597222222222222,3.15277777777778
"19003",1.11111111111111,5.43055555555556
"19005",0.0833333333333333,0
"19007",17.0972222222222,38.4166666666667
"19009",1.20833333333333,3.48611111111111
"19011",4.08333333333333,11.5
"19013",131.555555555556,424.125
"19015",22.8333333333333,30.9305555555556
"19017",5.48611111111111,17.8194444444444
"19019",16.2361111111111,36.0972222222222
"19021",25.9027777777778,35.5416666666667
"19023",2.09722222222222,6.19444444444444
"19025",2.83333333333333,9.69444444444444
"19027",6.61111111111111,24.8888888888889
"19029",6.93055555555556,21.8888888888889
"19031",4.73611111111111,15.1944444444444
"19033",34.4305555555556,172.069444444444
"19035",8.65277777777778,14.8611111111111
"19037",2.44444444444444,5.25
"19039",6.56666666666667,24.8166666666667
"19041",11.4166666666667,34.0694444444444
"19043",4.02777777777778,6.55555555555556
"19045",19.2361111111111,50.6388888888889
"19047",4.90277777777778,10.9305555555556
"19049",23.15,45.6833333333333
"19051",2.95,3.38333333333333
"19053",1.125,1.375
"19055",4.45833333333333,10.5416666666667
"19057",52.1388888888889,138.013888888889
"19059",3.85416666666667,12.6458333333333
"19061",86.4722222222222,175.402777777778
"19063",8.29166666666667,16.8055555555556
"19065",8.16666666666667,17.6666666666667
"19067",7.16666666666667,17.6388888888889
"19069",1.79166666666667,9.01388888888889
"19071",2.75,8.16666666666667
"19073",1.85,8.5
"19075",2.51388888888889,8.83333333333333
"19077",0.166666666666667,4.43333333333333
"19079",10.6805555555556,29.2083333333333
"19081",2.83333333333333,8.13888888888889
"19083",9.65277777777778,31.4166666666667
"19085",4.875,16.7083333333333
"19087",6.70833333333333,17.5555555555556
"19089",2.95,15.7166666666667
"19091",1.73611111111111,7.94444444444444
"19093",1.125,3.63888888888889
"19095",2.66666666666667,8.83333333333333
"19097",10.4444444444444,20.3333333333333
"19099",21.8472222222222,60.0416666666667
"19101",12.6944444444444,33.6527777777778
"19103",78.0138888888889,258.833333333333
"19105",8.23611111111111,17.5972222222222
"19107",0.0166666666666667,2.06666666666667
"19109",4.625,13.1805555555556
"19111",34.2916666666667,88.5416666666667
"19113",198.722222222222,634.972222222222
"19115",3.875,12.1111111111111
"19117",7.6,22.65
"19119",3.47222222222222,6.91666666666667
"19121",1.58333333333333,4.66666666666667
"19123",16.6666666666667,42.3472222222222
"19125",13.7222222222222,38.125
"19127",31.2083333333333,113.694444444444
"19129",13.3888888888889,27.4583333333333
"19131",1.86111111111111,6.88888888888889
"19133",5.66666666666667,13.8125
"19135",3.70833333333333,7.47222222222222
"19137",9.80555555555556,21.5
"19139",36.3055555555556,88.6111111111111
"19141",4.56944444444444,13.6388888888889
"19143",1.30555555555556,7.09722222222222
"19145",10.1944444444444,29.6666666666667
"19147",2.08333333333333,4.09722222222222
"19149",17.5416666666667,26.9027777777778
"19151",0.916666666666667,2.76388888888889
"19153",481.583333333333,1575.58333333333
"19155",134.152777777778,517.194444444444
"19157",10.3472222222222,32.3472222222222
"19159",NA,NA
"19161",1.54166666666667,6.11111111111111
"19163",343.597222222222,737.805555555556
"19165",1.77777777777778,2.33333333333333
"19167",5.48611111111111,12.8055555555556
"19169",41.5833333333333,198.263888888889
"19171",7.98611111111111,14.0277777777778
"19173",0.694444444444444,3.45833333333333
"19175",4.16666666666667,16.4333333333333
"19177",1.59722222222222,5.18055555555556
"19179",37.0694444444444,117.125
"19181",25.35,68.1166666666667
"19183",8.05,15.9166666666667
"19185",1.80555555555556,7.18055555555556
"19187",45.6111111111111,175.583333333333
"19189",1.72222222222222,2.41666666666667
"19191",3.11111111111111,13.1527777777778
"19193",183.166666666667,410.541666666667
"19195",2.22916666666667,6.66666666666667
"19197",4.68055555555556,10.5277777777778
"20001",14.55,28.15
"20003",7.77777777777778,16.1111111111111
"20005",26.0416666666667,37.3055555555556
"20007",1.22222222222222,3.23611111111111
"20009",44.5,63.625
"20011",22.1805555555556,51.8055555555556
"20013",11.5555555555556,17.6527777777778
"20015",63.7222222222222,138.416666666667
"20017",0.979166666666667,2.27083333333333
"20019",4.36111111111111,6.875
"20021",26.8333333333333,52.7361111111111
"20023",0.3,1.31666666666667
"20025",0.6,1.83333333333333
"20027",8.61111111111111,13.0138888888889
"20029",8.01388888888889,15.0972222222222
"20031",4.93055555555556,11.8194444444444
"20033",0.305555555555556,0.25
"20035",47.875,81.0138888888889
"20037",81.3333333333333,156.958333333333
"20039",1.23611111111111,2.19444444444444
"20041",20.6944444444444,39.7916666666667
"20043",5.68055555555556,10.0555555555556
"20045",101.763888888889,289.694444444444
"20047",0.958333333333333,1.61111111111111
"20049",3.83333333333333,6.55555555555556
"20051",23.5277777777778,65.8194444444444
"20053",7.59722222222222,9.06944444444444
"20055",92.4166666666667,180.305555555556
"20057",56.8611111111111,143.361111111111
"20059",39.0972222222222,71.5555555555556
"20061",87.8611111111111,123.25
"20063",0.430555555555556,3.30555555555556
"20065",1,2.02777777777778
"20067",6.94444444444444,11.5138888888889
"20069",0.888888888888889,2
"20071",0.763888888888889,0.791666666666667
"20073",4.16666666666667,7.43055555555556
"20075",3.375,4.89583333333333
"20077",4.06944444444444,5.98611111111111
"20079",36.9375,70.5208333333333
"20081",2.48611111111111,4.06944444444444
"20083",1.76388888888889,6.125
"20085",16.6944444444444,22.7083333333333
"20087",21.2916666666667,36.4583333333333
"20089",0.0833333333333333,0.666666666666667
"20091",271.958333333333,632.388888888889
"20093",7.44444444444444,11.0277777777778
"20095",6.06944444444444,11.7222222222222
"20097",1.63888888888889,3.27777777777778
"20099",30.8194444444444,58.4722222222222
"20101",1.31944444444444,3.13888888888889
"20103",120.763888888889,170.972222222222
"20105",2.41666666666667,4.41666666666667
"20107",9.81944444444444,16.9722222222222
"20109",1.75,4.76388888888889
"20111",46.3333333333333,150.208333333333
"20113",22.6666666666667,36.0833333333333
"20115",6.93055555555556,13.6805555555556
"20117",2.97222222222222,6.73611111111111
"20119",1.66666666666667,2.97222222222222
"20121",37.4861111111111,60.6666666666667
"20123",4.19444444444444,9.05555555555556
"20125",53.3888888888889,114.166666666667
"20127",3.97222222222222,8.69444444444444
"20129",3.68055555555556,4.88888888888889
"20131",3.77777777777778,10.7777777777778
"20133",23.4166666666667,43.2638888888889
"20135",0.208333333333333,1.41666666666667
"20137",2.08333333333333,3.97222222222222
"20139",15.4166666666667,28.4027777777778
"20141",1.93333333333333,2.76666666666667
"20143",3.18055555555556,7.66666666666667
"20145",14.1527777777778,20.7361111111111
"20147",2.33333333333333,2.08333333333333
"20149",17.0555555555556,28.7638888888889
"20151",13.1527777777778,21.4305555555556
"20153",1.22222222222222,2.26388888888889
"20155",116.680555555556,228.097222222222
"20157",1.94444444444444,8.54166666666667
"20159",8.29166666666667,11.8888888888889
"20161",71.0833333333333,138.458333333333
"20163",1.77777777777778,2.09722222222222
"20165",0.625,1.75
"20167",7.48611111111111,13.6388888888889
"20169",127.555555555556,256.944444444444
"20171",5.20833333333333,9.76388888888889
"20173",1154.22222222222,1894.66666666667
"20175",48.0972222222222,102.666666666667
"20177",253.25,853.944444444444
"20179",0,0.5
"20181",10.8055555555556,17.8194444444444
"20183",0.916666666666667,2
"20185",2.33333333333333,6.48611111111111
"20187",0.666666666666667,1.15
"20189",7.6,11.1833333333333
"20191",34.1111111111111,57.4027777777778
"20193",10.6944444444444,20.7361111111111
"20195",1.19444444444444,2.91666666666667
"20197",5.5,10.9444444444444
"20199",0.333333333333333,0.35
"20201",1.43055555555556,2.76388888888889
"20203",1.81944444444444,3.02777777777778
"20205",6.77777777777778,15.2916666666667
"20207",2.04166666666667,4.98611111111111
"20209",25.625,58.0416666666667
"21001",0.625,5.875
"21003",1.29166666666667,8.95833333333333
"21005",10,26.625
"21007",2.58333333333333,7.875
"21009",3.625,44.8333333333333
"21011",2.08333333333333,3.33333333333333
"21013",2.54166666666667,15.9166666666667
"21015",93.4583333333333,217.055555555556
"21017",9.875,24
"21019",33.4583333333333,105.75
"21021",13.125,47.9583333333333
"21023",0.0833333333333333,0.416666666666667
"21025",1.375,6.95833333333333
"21027",0.416666666666667,6.54166666666667
"21029",11.8888888888889,66.8055555555556
"21031",0.333333333333333,1.91666666666667
"21033",14,19.0416666666667
"21035",16.5138888888889,49.9027777777778
"21037",18.8888888888889,36.4166666666667
"21039",0.0416666666666667,0.875
"21041",9.05555555555556,11.0416666666667
"21043",2.20833333333333,9.41666666666667
"21045",0.25,4.04166666666667
"21047",58.95,174.283333333333
"21049",25.9583333333333,92.375
"21051",6.20833333333333,16.9583333333333
"21053",0.5,1.5
"21055",2.70833333333333,9.95833333333333
"21057",0,0.25
"21059",79.4861111111111,252.763888888889
"21061",1.66666666666667,5.5
"21063",NA,NA
"21065",1.08333333333333,11.6666666666667
"21067",237.888888888889,1013.44444444444
"21069",1.95833333333333,4.75
"21071",2.625,17.875
"21073",449.916666666667,813.666666666667
"21075",10.25,19.25
"21077",1.95833333333333,4.29166666666667
"21079",NA,NA
"21081",3.25,6.25
"21083",11.1666666666667,27.0833333333333
"21085",3.875,30.875
"21087",0,0.0833333333333333
"21089",2.625,11.2916666666667
"21091",0.333333333333333,2.375
"21093",40.7361111111111,98.8055555555556
"21095",12.2083333333333,23.875
"21097",12.5416666666667,24.2083333333333
"21099",2.25,10.9166666666667
"21101",1.16666666666667,2.83333333333333
"21103",1.5,2.625
"21105",0.333333333333333,4
"21107",31.4027777777778,75.4444444444444
"21109",0,1.375
"21111",37.0833333333333,164.958333333333
"21113",NA,NA
"21115",1.5,16.7083333333333
"21117",21.4722222222222,109.083333333333
"21119",0.458333333333333,5.41666666666667
"21121",1.41666666666667,11.1666666666667
"21123",3.29166666666667,8.75
"21125",5.45833333333333,87.0833333333333
"21127",0.375,2.58333333333333
"21129",0.0833333333333333,1.125
"21131",0,0.0833333333333333
"21133",0.791666666666667,7.29166666666667
"21135",1,9.54166666666667
"21137",0.416666666666667,8.375
"21139",1.25,14.1666666666667
"21141",10.1666666666667,29.7666666666667
"21143",2.36111111111111,3.27777777777778
"21145",82.0694444444444,157.125
"21147",NA,NA
"21149",0.583333333333333,2.58333333333333
"21151",45.5,139.966666666667
"21153",0,0.625
"21155",0.583333333333333,3.33333333333333
"21157",14.9,33.9666666666667
"21159",0.208333333333333,5.79166666666667
"21161",27.125,50.4583333333333
"21163",1.5,15.8333333333333
"21165",0.166666666666667,2.16666666666667
"21167",12.9583333333333,18.7916666666667
"21169",0.625,4.16666666666667
"21171",0.416666666666667,1.66666666666667
"21173",15.8333333333333,56.1666666666667
"21175",0,0.75
"21177",3.25,10.625
"21179",6.91666666666667,28.7916666666667
"21181",1.33333333333333,2.58333333333333
"21183",4.5,16.125
"21185",3.16666666666667,34.875
"21187",0.583333333333333,5.70833333333333
"21189",0.375,2.16666666666667
"21191",2.66666666666667,9.375
"21193",4.54166666666667,43.1666666666667
"21195",5.20833333333333,40.75
"21197",1.45833333333333,18.875
"21199",14.7083333333333,130
"21201",NA,NA
"21203",1.70833333333333,12.375
"21205",5.5625,14.2291666666667
"21207",0.583333333333333,3.41666666666667
"21209",29.375,98.125
"21211",10.875,56.7083333333333
"21213",3.54166666666667,37.6666666666667
"21215",0.458333333333333,2.875
"21217",22.1666666666667,43.9166666666667
"21219",2.58333333333333,4.54166666666667
"21221",5.625,13.8333333333333
"21223",0.125,1.25
"21225",9.125,15.1666666666667
"21227",123.861111111111,261.736111111111
"21229",NA,NA
"21231",1.375,8.20833333333333
"21233",2.5,2.79166666666667
"21235",NA,NA
"21237",0.208333333333333,3
"21239",14.3166666666667,28.15
"22001",47,121.208333333333
"22003",4.59722222222222,10.1527777777778
"22005",111.75,251.319444444444
"22007",28.1666666666667,43.5972222222222
"22009",19.9,47.0166666666667
"22011",21.2916666666667,50.8333333333333
"22013",6.75,9.08333333333333
"22015",307.166666666667,323.666666666667
"22017",746.166666666667,1225.16666666667
"22019",232.666666666667,701.6875
"22021",5.48333333333333,9.66666666666667
"22023",14.7638888888889,18.3333333333333
"22025",5.35,12.4
"22027",4.78333333333333,9.16666666666667
"22029",17.25,38.25
"22031",8.16666666666667,28.9166666666667
"22035",8.97222222222222,12.7083333333333
"22037",24.8472222222222,15.8888888888889
"22039",22.4583333333333,45.3055555555556
"22041",11.8194444444444,24.5972222222222
"22043",18.6666666666667,30.7083333333333
"22045",54.3611111111111,106.805555555556
"22047",53.2083333333333,54.0833333333333
"22049",3.63888888888889,8.48611111111111
"22051",550.736111111111,1700.73611111111
"22053",65.9722222222222,95.4166666666667
"22055",358.305555555556,763.430555555556
"22057",66.0555555555556,214.472222222222
"22059",6.63888888888889,9.13888888888889
"22061",56.3888888888889,134.763888888889
"22063",121.097222222222,195.666666666667
"22065",12.0138888888889,14.1111111111111
"22067",48.4583333333333,49.5
"22069",54.0972222222222,130.763888888889
"22071",564.430555555556,2047.40277777778
"22073",205.013888888889,587.138888888889
"22075",23.0694444444444,34.6666666666667
"22077",16.7222222222222,28.2361111111111
"22079",299.680555555556,587.444444444444
"22083",1.59722222222222,15.4166666666667
"22085",1.83333333333333,1.58333333333333
"22087",47.6041666666667,125.833333333333
"22089",71.3055555555556,133.625
"22091",5.69444444444444,13.8333333333333
